"time","multiSensor_Tpm.T","multiSensor_Tpm3.T","multiSensor_Tpm2.T","multiSensor_Tpm1.T"
77.8,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
78,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
78.2,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
78.4,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
78.6,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
78.8,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
79,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
79.2,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
79.4,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
79.6,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
79.8,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
80,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
80.2,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
80.4,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
80.6,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
80.8,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
81,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
81.2,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
81.4,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
81.6,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
81.8,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
82,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
82.2,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
82.4,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
82.6,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
82.8,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
83,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
83.2,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
83.4,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
83.6,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
83.8,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
84,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
84.2,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
84.4,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
84.6,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
84.8,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
85,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
85.2,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
85.4,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
85.6,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
85.8,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
86,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
86.2,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
86.4,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
86.6,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
86.8,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
87,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
87.2,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
87.4,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
87.6,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
87.8,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
88,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
88.2,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
88.4,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
88.6,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
88.8,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
89,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
89.2,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
89.4,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
89.6,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
89.8,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
90,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
90.2,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
90.4,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
90.6,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
90.8,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
91,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
91.2,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
91.4,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
91.6,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
91.8,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
92,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
92.2,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
92.4,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
92.6,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
92.8,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
93,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
93.2,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
93.4,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
93.6,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
93.8,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
94,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
94.2,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
94.4,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
94.6,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
94.8,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
95,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
95.2,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
95.4,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
95.6,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
95.8,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
96,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
96.2,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
96.4,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
96.6,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
96.8,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
97,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
97.2,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
97.4,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
97.6,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
97.8,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
98,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
98.2,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
98.4,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
98.6,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
98.8,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
99,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
99.2,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
99.4,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
99.6,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
99.8,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
100,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
100,79.99893049799834,20.0231885829009,40.71152030495455,46.93962902561441
